StudentID,TotalScore,Chinese,Math,English
3656323,265,91,66,108
8031562,231,65,70,96
9035267,248,114,75,59
7799854,209,61,64,84
3460909,246,77,76,93
5409256,233,72,68,93
7590958,216,79,69,68
6211995,251,82,99,70
8630211,210,72,49,89
4898991,228,58,110,60
7236684,271,81,77,113
7244902,250,82,65,103
6815079,178,41,63,74
1179447,231,28,101,102
1156392,189,87,51,51
6972896,203,46,61,96
7486121,267,86,74,107
1733888,206,60,74,72
7469671,208,72,70,66
1719330,248,80,71,97
5502055,234,64,114,56
6402465,203,95,68,40
9573951,256,104,72,80
2940640,255,95,81,79
6843539,214,67,101,46
8447491,213,75,75,63
1640961,241,68,75,98
3174514,247,124,73,50
8285062,254,75,108,71
2384574,185,67,64,54
1511717,214,65,58,91
5347092,176,62,68,46
3125861,233,61,86,86
9769484,214,94,71,49
1145097,259,86,62,111
1346102,271,104,109,58
4964049,199,65,62,72
6546867,289,81,107,101
4588657,223,45,75,103
3468814,199,80,52,67
6378069,281,106,86,89
1633129,242,57,91,94
5238752,226,83,75,68
4164470,209,73,60,76
4457915,213,76,45,92
1880496,177,68,48,61
3618038,221,91,77,53
5463413,193,69,60,64
3590333,150,50,36,64
6497797,178,63,66,49
7062834,239,66,95,78
8895383,211,81,75,55
1616222,204,72,72,60
2304817,247,102,64,81
1473598,291,118,99,74
7040045,308,111,83,114
2062223,202,38,74,90
1320896,219,81,49,89
7363416,199,62,72,65
9863345,216,77,35,104
6651818,242,61,99,82
6403654,166,30,71,65
2413580,222,76,77,69
5415132,252,78,99,75
7469723,200,68,66,66
8006620,256,103,83,70
6404840,221,110,40,71
4238621,218,82,59,77
5245010,246,40,96,110
7527435,198,60,72,66
4185587,205,66,70,69
5950725,255,89,83,83
1782394,226,82,55,89
5003631,190,33,94,63
8655708,265,75,119,71
3047094,200,62,52,86
1876497,244,57,115,72
7353129,225,100,77,48
8675239,209,61,83,65
6003116,250,90,59,101
3788717,265,88,109,68
3726529,202,50,69,83
2675001,245,88,62,95
6926393,226,64,70,92
7495177,271,108,93,70
2324779,228,84,71,73
9738136,262,71,98,93
2676920,265,85,83,97
4664266,254,96,82,76
3280793,257,53,121,83
4628330,247,74,64,109
9548530,212,79,69,64
4303661,214,64,56,94
2827395,219,56,101,62
3299351,221,32,115,74
4956464,224,105,97,22
1149693,261,96,72,93
5188966,201,89,78,34
9571414,220,46,97,77
8136410,222,105,47,70
7786037,192,88,45,59
4978901,203,78,58,67
3557689,235,84,51,100
9749339,225,92,51,82
4395436,179,33,90,56
1709134,236,88,65,83
4095295,182,81,59,42
1070126,253,83,95,75
2973342,260,92,100,68
8238430,257,93,97,67
3060303,253,114,68,71
2900034,208,66,49,93
8168170,292,83,101,108
6631986,186,103,52,31
6528779,218,60,96,62
2995270,172,53,65,54
2258364,204,50,65,89
4641772,246,84,85,77
5157342,256,65,91,100
8735036,214,73,65,76
2047332,211,28,108,75
9539648,207,79,76,52
7600799,296,134,84,78
7118020,256,80,103,73
5034737,193,64,57,72
2947809,220,79,76,65
9902350,259,89,77,93
8511647,237,95,82,60
6351698,244,86,91,67
5851703,199,84,57,58
9485148,243,73,73,97
2820787,234,87,110,37
3800678,222,53,92,77
6557626,235,56,106,73
5478520,268,100,68,100
4867312,219,72,93,54
3706781,280,115,86,79
4914899,292,84,81,127
8628831,275,84,108,83
9896798,245,82,78,85
8603978,234,89,65,80
1702092,214,86,75,53
2988317,188,54,71,63
2939091,217,89,71,57
1261727,256,77,83,96
2157945,182,80,70,32
2047894,244,95,91,58
5572814,226,76,82,68
3839130,308,128,90,90
6935926,235,80,120,35
3453800,234,83,72,79
3240547,265,83,113,69
8022887,225,90,76,59
3338412,267,96,102,69
8713349,178,86,49,43
2361175,270,90,52,128
4920383,199,90,58,51
3256181,305,93,111,101
5994815,164,48,37,79
2699120,218,76,84,58
4848638,305,90,97,118
6296339,176,55,60,61
3346033,217,93,62,62
3254618,297,96,87,114
3886545,245,70,78,97
8619093,190,64,65,61
1513537,284,109,70,105
8474667,222,64,86,72
4875248,164,76,42,46
2348350,272,88,97,87
5758478,214,66,65,83
2037508,267,81,80,106
9666277,266,87,87,92
6518890,192,77,32,83
9489351,224,65,76,83
2239940,309,119,86,104
1667347,275,106,81,88
3304124,230,86,49,95
6700964,204,72,64,68
4893615,250,78,98,74
1293321,206,95,54,57
6764009,173,70,42,61
3555585,229,85,75,69
9389635,225,70,92,63
5440124,249,64,80,105
2733275,157,57,34,66
3643182,214,84,63,67
6947845,234,66,63,105
8355095,231,77,54,100
1891605,203,66,63,74
2479565,201,68,76,57
3941883,232,35,95,102
6348047,271,99,92,80
8999541,177,52,48,77
4977029,270,70,107,93
4649047,257,79,81,97
1243321,178,63,79,36
3511214,270,97,118,55
3730747,227,62,53,112
8894277,224,91,66,67
9281662,201,73,74,54
2377795,260,99,73,88
6318133,281,77,106,98
6231526,226,93,81,52
5977866,196,66,67,63
4004823,190,57,88,45
8700320,247,91,93,63
6714327,201,79,40,82
1111164,178,92,63,23
9177745,185,34,71,80
9827687,237,84,69,84
5611856,234,53,93,88
3245708,177,37,76,64
3351068,240,92,95,53
5610088,246,119,44,83
4949026,263,82,85,96
7367107,233,83,59,91
4906303,232,53,83,96
6407739,192,52,87,53
8343849,218,64,71,83
3688413,186,101,39,46
6442013,241,114,100,27
1660209,245,92,79,74
6325956,185,67,61,57
4829934,203,75,99,29
3283565,237,90,70,77
1974835,258,66,82,110
4556591,209,42,63,104
6643773,301,107,87,107
2155257,215,75,59,81
6780812,312,104,95,113
2244595,181,38,40,103
8751717,197,85,41,71
8258366,237,100,88,49
5892775,293,78,108,107
7063016,164,68,51,45
5833219,234,83,53,98
3808804,177,47,50,80
4749501,192,72,45,75
9500192,202,52,65,85
8482296,212,79,56,77
2935105,260,82,102,76
1688689,227,64,95,68
4220426,192,46,51,95
6344493,188,73,47,68
3926841,202,76,53,73
5899396,176,64,49,63
5925722,183,41,67,75
1320413,214,57,63,94
8609569,186,76,59,51
7247267,247,90,60,97
2880340,166,80,35,51
1291344,191,60,75,56
7698697,281,88,102,91
5173806,224,72,72,80
5576765,246,54,87,105
7543994,236,50,74,112
9069508,254,70,103,81
4332375,220,81,79,60
2682728,162,54,54,54
4493878,218,61,85,72
4194804,245,82,82,81
7410454,207,45,55,107
1571617,192,52,82,58
6730896,211,70,43,98
6761668,231,68,88,75
7908767,231,92,76,63
6657535,246,84,80,82
5240195,252,90,93,69
1434558,257,100,67,90
1265267,289,108,79,102
2411519,252,83,93,76
6359125,277,100,103,74
9302059,190,45,97,48
3706959,195,81,60,54
4913316,270,91,89,90
7875693,252,111,52,89
1485288,267,94,85,88
3582792,274,107,87,80
8603276,230,77,83,70
7944673,223,38,92,93
4850735,166,60,57,49
7524282,224,63,76,85
7063429,187,92,18,77
6427808,261,79,105,77
1758620,280,70,130,80
4062594,262,90,93,79
5432191,244,87,111,46
8938827,232,55,93,84
6559679,166,64,47,55
1793731,228,77,71,80
3041711,213,68,84,61
2180587,273,118,75,80
7867332,185,51,72,62
4449215,216,68,78,70
1500227,233,83,74,76
5679707,253,54,91,108
9327497,168,54,52,62
7035071,149,26,85,38
6510454,214,78,92,44
4998445,197,68,49,80
6336466,262,92,80,90
7992900,264,84,109,71
4117253,170,78,45,47
2357266,226,85,58,83
5584554,248,98,65,85
7390927,293,86,92,115
3635288,231,72,87,72
8074480,226,84,85,57
1305743,241,73,79,89
4475467,198,77,70,51
5133362,226,74,64,88
3254788,185,49,71,65
2336642,251,105,69,77
6152896,253,81,80,92
4781286,259,85,76,98
1416628,195,34,87,74
7884347,215,60,88,67
3478888,189,88,48,53
5494087,255,105,90,60
7085152,189,55,63,71
2225159,207,58,91,58
4678354,234,108,72,54
7282403,282,91,97,94
6218817,200,53,59,88
5557177,235,94,63,78
4333922,248,80,80,88
9475417,212,71,92,49
5693423,270,80,95,95
8238377,217,61,100,56
2297953,198,77,46,75
5189524,246,67,70,109
9212166,200,59,73,68
1212199,199,63,77,59
2414952,228,60,92,76
9220235,217,81,58,78
8205888,265,92,83,90
7247090,251,79,91,81
1978016,195,68,82,45
8177400,206,72,57,77
4362075,297,67,107,123
6377169,203,88,53,62
1547071,242,74,89,79
6656153,189,89,60,40
1369272,236,77,97,62
9893776,216,91,70,55
2163140,165,36,63,66
2793764,266,99,78,89
9265955,237,96,89,52
5290947,266,90,87,89
6254736,232,67,76,89
6945871,209,64,66,79
8662409,210,63,78,69
1877801,207,46,88,73
7535349,186,78,70,38
3981473,278,84,95,99
1076883,219,82,70,67
6667895,203,43,78,82
7840390,201,68,87,46
1210710,214,78,74,62
6756596,230,86,79,65
7488622,267,75,98,94
4421358,154,55,73,26
5070123,196,79,51,66
8435474,169,66,54,49
1798993,224,77,77,70
5751596,180,29,77,74
5397419,251,85,90,76
2890009,257,86,100,71
5247110,253,89,75,89
6438954,194,70,65,59
5779593,248,95,93,60
8214248,149,84,30,35
1153448,239,65,63,111
3307906,224,98,53,73
2986474,228,29,100,99
9671494,222,93,64,65
5019790,203,77,74,52
5270179,205,72,81,52
5848889,220,67,90,63
6309635,224,83,75,66
7612942,223,89,60,74
7204201,239,62,109,68
6046328,226,58,101,67
4084724,220,65,66,89
7540304,164,42,68,54
8500096,206,66,69,71
4486639,215,50,82,83
3900118,208,86,84,38
2387576,207,71,64,72
1016466,230,96,55,79
7111248,220,62,47,111
8132441,178,69,18,91
4555945,284,92,118,74
4251891,210,70,93,47
4382398,213,103,49,61
4279704,206,85,55,66
8133346,200,66,72,62
4734247,266,102,78,86
2808893,171,48,51,72
4021445,194,49,72,73
7390351,192,105,31,56
8755583,240,60,78,102
5207872,198,66,60,72
8040703,271,92,88,91
8589236,150,27,59,64
6657043,230,38,118,74
4081169,252,112,65,75
6684126,210,70,74,66
6001839,214,32,89,93
1944202,226,83,58,85
1755722,229,83,70,76
1451200,202,93,43,66
1601646,309,76,114,119
3353011,212,90,50,72
9219673,262,70,93,99
1757945,225,66,58,101
4621426,225,70,90,65
7841593,233,67,65,101
5574394,285,68,103,114
9299461,199,76,75,48
5154376,256,111,61,84
4529786,216,60,69,87
7924034,171,50,93,28
1822617,234,105,61,68
6842076,209,85,69,55
1997692,184,37,76,71
8228900,256,90,57,109
2303768,245,87,64,94
4283398,169,55,70,44
3780783,199,69,103,27
4050550,178,54,76,48
7145317,206,62,81,63
1993069,241,102,78,61
3800256,222,74,71,77
7972840,243,72,86,85
4977316,236,71,69,96
8446626,189,58,70,61
9307836,282,95,113,74
6665524,219,70,95,54
7718074,165,29,48,88
8598095,196,71,47,78
5706871,206,67,56,83
8572186,209,80,54,75
7683673,245,71,92,82
7280051,256,75,91,90
5529919,248,60,88,100
1329030,198,44,98,56
6431415,234,92,79,63
8742386,183,41,68,74
5731787,225,56,78,91
5714546,243,64,71,108
1842382,306,96,106,104
9880260,225,63,78,84
7389619,214,62,55,97
8779189,249,69,76,104
5266602,253,47,99,107
1013776,235,57,81,97
3544964,265,67,70,128
8754158,169,73,86,10
4451575,202,77,27,98
9115825,284,101,97,86
8091237,206,80,64,62
8222391,310,101,114,95
5345418,229,73,64,92
5823207,209,61,69,79
8906526,166,41,63,62
8804731,273,104,72,97
1334006,209,94,67,48
9272353,219,68,97,54
4212136,233,67,77,89
8085115,193,63,60,70
4730614,219,69,89,61
6586821,233,81,64,88
5716125,233,99,60,74
2687797,277,101,92,84
1217269,219,71,69,79
3930847,217,86,92,39
6635516,273,129,65,79
6610391,229,65,74,90
1224588,254,72,105,77
1758502,233,86,73,74
1047442,211,75,69,67
8098909,222,114,35,73
6423273,186,82,70,34
2558276,138,24,46,68
6379377,164,42,69,53
1710875,231,63,82,86
9059362,231,67,78,86
8337013,280,99,91,90
5951960,193,82,50,61
8581333,241,95,48,98
2986583,250,61,93,96
6969695,197,57,60,80
6657332,206,81,73,52
2905753,267,79,101,87
6350069,241,77,85,79
1003220,209,66,83,60
2353721,233,86,56,91
2898266,138,70,29,39
8201380,252,73,100,79
7084799,288,130,46,112
3603801,208,59,52,97
9375162,198,85,47,66
7572808,238,66,66,106
9980015,161,89,40,32
2976287,252,50,117,85
2913154,221,87,75,59
9477888,248,112,87,49
3413758,273,91,89,93
3179305,222,47,79,96
8941702,216,59,48,109
2300135,179,54,75,50
2649510,289,82,125,82
6757774,236,65,83,88
9003520,185,64,81,40
5570721,185,54,56,75
8964989,221,101,80,40
7341901,261,62,59,140
1393276,276,88,86,102
4387987,238,75,71,92
6825001,228,83,55,90
5834976,220,70,70,80
1340960,301,109,90,102
4333313,217,66,69,82
3080790,179,60,70,49
9825205,155,74,33,48
1107700,250,75,74,101
6849000,200,86,57,57
4865592,200,76,68,56
8905439,234,69,79,86
4336889,203,82,77,44
1648337,283,76,84,123
9617437,182,70,58,54
6660968,224,75,93,56
2869782,175,64,61,50
4680763,228,63,100,65
3913045,197,78,72,47
4459409,203,73,81,49
1814580,198,83,40,75
9610534,254,66,95,93
2197600,237,77,67,93
6485689,215,49,95,71
6657272,218,85,73,60
6660632,241,77,75,89
6986607,226,74,103,49
7812679,259,80,75,104
3669943,285,94,79,112
9996506,199,63,72,64
7504972,214,66,80,68
5094680,220,81,56,83
5103994,200,69,58,73
6003590,236,65,85,86
9325007,213,49,64,100
8320608,226,33,94,99
2216316,252,88,94,70
6212794,236,61,73,102
3783565,244,96,71,77
2400928,227,86,74,67
6995362,268,62,110,96
2204082,191,57,74,60
8656880,212,54,83,75
8026941,212,68,83,61
3979417,231,109,55,67
8752563,251,55,93,103
9713216,193,61,72,60
9513528,292,88,99,105
2671566,193,85,56,52
2742760,225,73,78,74
3090455,247,78,70,99
5096229,192,73,40,79
5907336,303,95,79,129
6615078,251,94,98,59
1527249,257,101,84,72
1548941,227,54,103,70
7907676,317,102,96,119
5182632,258,79,86,93
2959879,243,69,76,98
6259677,230,78,89,63
6097880,267,99,65,103
2149018,284,79,107,98
9814252,274,74,85,115
9610337,162,43,55,64
1186349,284,108,106,70
9414202,191,55,80,56
2168079,200,89,61,50
7759211,242,79,79,84
5335526,303,79,108,116
6632259,224,63,90,71
2411491,212,52,85,75
4124247,221,46,86,89
9280977,228,72,100,56
8473664,268,102,65,101
4722479,220,102,69,49
6397804,233,100,93,40
9286782,202,63,75,64
7949975,216,66,63,87
2110665,241,86,87,68
4409023,174,54,51,69
9664889,226,88,80,58
4037058,245,100,64,81
7589057,190,63,79,48
7623251,244,62,83,99
1761653,236,92,104,40
7552178,152,63,45,44
5887541,200,61,70,69
4853155,254,76,114,64
9401529,217,101,52,64
5477561,287,112,80,95
6939827,211,74,39,98
9872784,236,70,67,99
4953053,220,35,105,80
5292442,214,84,65,65
5950766,234,80,94,60
1360263,264,82,101,81
2240707,195,42,70,83
5386592,226,76,74,76
3392713,247,64,83,100
1650821,213,70,69,74
1932659,244,77,58,109
4369037,205,88,69,48
5479807,221,77,87,57
1798631,179,55,30,94
6092012,155,47,40,68
2046546,219,96,51,72
2743962,190,61,59,70
1751899,205,59,101,45
6398872,196,63,70,63
8574984,226,72,92,62
4759706,161,40,63,58
1190520,184,46,57,81
5151308,260,95,84,81
2610958,217,70,66,81
6687389,201,45,80,76
5165766,242,108,91,43
2507433,269,81,79,109
7304067,199,102,47,50
8393865,256,88,93,75
7471524,204,61,88,55
3713684,199,58,60,81
4572721,164,69,63,32
6844756,208,83,65,60
8571622,151,36,43,72
6792954,250,84,76,90
9220623,190,61,75,54
1028669,227,96,62,69
5384643,266,106,95,65
4170000,166,29,71,66
6384831,261,92,58,111
3106658,187,62,57,68
7482740,198,80,68,50
8092105,228,73,96,59
1541752,235,93,65,77
2727534,277,102,73,102
9106298,268,104,80,84
8426923,213,75,83,55
8300741,226,43,78,105
7144495,220,67,67,86
6065881,192,89,51,52
4962891,227,50,110,67
7680943,159,67,68,24
2601043,216,81,54,81
3479057,202,67,61,74
5562853,185,54,93,38
4705026,216,88,62,66
2293427,289,120,76,93
1434515,152,67,72,13
7408712,210,67,66,77
1327821,213,77,61,75
6819239,268,105,85,78
6282249,220,63,102,55
5779984,273,82,81,110
3098816,240,85,82,73
2147886,236,91,71,74
1924578,240,88,82,70
1876892,207,82,66,59
1948717,207,58,64,85
7686520,209,50,59,100
3110860,233,53,97,83
4472997,256,115,100,41
5564466,275,85,85,105
2234911,198,44,78,76
6159989,259,93,101,65
4386567,241,82,89,70
6524603,203,64,89,50
4131236,287,115,82,90
9914713,209,82,47,80
8499727,224,44,78,102
1150533,234,44,103,87
8451337,255,81,80,94
2465117,267,113,85,69
2526834,218,41,88,89
4653779,223,56,77,90
4612672,173,50,96,27
5684406,209,78,79,52
8287869,237,84,90,63
5822767,188,44,70,74
2030420,212,86,76,50
1767278,202,85,62,55
7266733,234,39,107,88
