StudentID,TotalScore,Chinese,Math,English
8347566,212,57,73,82
7905082,242,112,78,52
6082092,267,96,95,76
7604074,173,40,67,66
7643773,209,75,56,78
9767675,204,76,73,55
4588178,207,84,57,66
2134395,242,88,61,93
1978014,269,72,81,116
6938581,157,68,47,42
5994440,226,84,86,56
5169705,220,89,70,61
8809631,193,57,66,70
5432340,252,80,92,80
5084583,181,36,69,76
5523829,221,93,89,39
3481851,202,71,65,66
8075859,207,96,61,50
8261033,212,52,111,49
5246789,208,81,35,92
2065490,217,89,83,45
1665587,212,55,108,49
9453980,208,42,93,73
5595601,178,75,54,49
9098782,172,65,52,55
4682041,267,110,77,80
9439740,207,70,69,68
7469906,197,60,94,43
3348354,221,87,68,66
7150859,293,70,124,99
8354437,264,80,87,97
9942811,208,66,70,72
9137039,252,93,64,95
4133120,285,103,72,110
7218958,174,47,46,81
1889091,225,66,81,78
5766609,136,35,51,50
9920554,209,91,35,83
9851394,288,106,90,92
7728479,207,41,96,70
1731448,243,68,97,78
7067741,249,81,82,86
7048898,260,97,85,78
1674985,270,60,111,99
1417524,160,60,54,46
8481501,271,99,78,94
9277623,233,96,73,64
9222039,218,51,78,89
9556790,266,98,95,73
1683761,266,92,92,82
8560181,203,63,92,48
2668830,256,86,58,112
7659678,258,74,91,93
6859072,297,115,101,81
9010514,253,104,60,89
6311960,209,67,68,74
1306433,228,112,52,64
3701176,269,87,85,97
5898515,283,86,73,124
1796487,226,70,79,77
7829802,199,69,73,57
9913088,199,95,84,20
7786449,233,78,82,73
1637253,285,77,90,118
5527007,250,70,117,63
5567235,201,52,67,82
5580837,218,69,75,74
5101589,272,80,95,97
1735044,212,66,67,79
9168301,223,92,55,76
4422975,190,68,62,60
1308164,292,103,104,85
3857477,217,50,83,84
6561854,225,64,86,75
5576051,242,80,107,55
5009697,277,89,134,54
5037629,266,91,82,93
6572455,196,90,79,27
2073102,232,47,84,101
8241762,244,72,50,122
9105763,222,71,72,79
5238021,246,80,89,77
2605114,235,76,73,86
9004369,192,58,61,73
8479709,233,84,54,95
9307295,178,52,46,80
6400028,238,68,98,72
2017591,260,120,74,66
2146731,177,60,71,46
9379491,212,69,74,69
9829426,173,68,46,59
8077154,191,40,78,73
7604344,181,68,76,37
9205254,257,84,100,73
1126475,251,88,60,103
5121461,271,120,58,93
5334804,200,66,74,60
9403277,148,62,8,78
5803737,237,47,140,50
1815058,183,63,56,64
9858439,219,57,75,87
3869568,160,77,10,73
1095056,170,50,68,52
3986439,157,76,60,21
8242699,254,95,96,63
5722230,281,129,71,81
9202521,262,86,113,63
2919691,245,95,60,90
7303763,188,77,65,46
8752013,222,75,101,46
1015443,255,83,104,68
4761061,199,73,69,57
6786352,253,96,81,76
5086499,181,53,58,70
8406168,256,90,77,89
6742072,244,82,77,85
1814728,211,67,68,76
1384237,231,77,89,65
3289699,223,54,103,66
7893843,178,47,75,56
8363551,192,74,64,54
9753315,237,65,107,65
4204490,234,76,58,100
3808947,185,45,80,60
2254786,232,74,97,61
9498662,315,116,94,105
8293944,183,37,78,68
3737213,286,95,104,87
1325350,205,49,91,65
6021284,224,60,76,88
7867777,243,79,88,76
4922068,259,106,75,78
3071425,276,89,79,108
1120610,223,80,56,87
4097620,200,101,71,28
6852434,194,53,64,77
2869520,163,62,51,50
5600559,232,76,78,78
4153920,229,56,92,81
3749055,195,102,49,44
8433203,216,63,66,87
6305016,212,42,60,110
1749864,240,89,60,91
1872160,171,57,48,66
9578398,272,87,102,83
7198463,210,87,66,57
4261112,225,86,52,87
2539910,244,70,84,90
7028934,245,63,88,94
6938114,208,67,68,73
1652679,233,93,94,46
3508348,236,107,70,59
7066539,291,97,89,105
7460627,250,54,77,119
4901848,178,65,69,44
7231806,233,87,94,52
4552087,206,86,55,65
6932801,195,83,41,71
3808484,179,68,48,63
8608012,264,101,71,92
4432826,201,55,83,63
9620523,247,88,73,86
3330789,242,60,104,78
6523329,280,83,100,97
4094791,232,83,83,66
6967189,225,107,40,78
7257676,228,64,72,92
1710900,232,53,93,86
3043476,207,72,87,48
9996857,167,74,37,56
6199912,203,81,67,55
3453712,189,49,95,45
8799521,214,77,56,81
1991494,205,70,76,59
2578779,180,66,50,64
2274062,204,45,101,58
3924126,259,71,95,93
9180639,224,74,70,80
2592025,244,95,87,62
1393360,232,99,81,52
6897704,208,89,59,60
5924815,211,66,86,59
8621451,189,58,70,61
2134286,219,66,53,100
6017189,241,68,101,72
8640045,217,79,89,49
8762505,215,84,53,78
4159613,248,82,81,85
5929919,201,72,62,67
4049091,249,108,87,54
3407177,229,63,59,107
6128164,199,40,66,93
1889548,228,54,96,78
5506331,233,94,66,73
8031605,178,63,73,42
7454522,203,96,49,58
3963153,258,103,60,95
7787312,214,93,42,79
5483756,242,83,80,79
3516945,221,74,57,90
5566427,177,51,34,92
3381067,242,59,82,101
6174999,256,69,113,74
1355300,223,55,67,101
8989021,242,85,80,77
3135281,230,89,80,61
3201202,244,95,75,74
7468019,218,86,65,67
8072255,231,115,65,51
3964162,201,86,67,48
6180369,254,112,79,63
2479087,191,58,77,56
2089184,223,54,79,90
1128517,174,51,75,48
2354719,176,43,102,31
5919940,228,76,93,59
5398801,293,110,91,92
8753289,242,83,53,106
1580297,296,95,99,102
5484148,227,52,110,65
9620337,209,58,88,63
9944566,255,82,100,73
5608823,268,93,91,84
3926647,193,39,87,67
3547354,253,86,86,81
6485154,215,56,96,63
2212237,240,76,91,73
9295127,207,70,96,41
3736271,232,86,52,94
3366547,193,62,69,62
5612736,254,72,84,98
5713865,200,42,77,81
4774656,178,28,88,62
5827607,154,53,61,40
5483818,204,51,59,94
1883407,207,69,80,58
1132543,200,83,74,43
4520214,231,94,84,53
5091588,231,89,83,59
9023826,247,87,73,87
5129274,228,54,74,100
9400426,216,74,56,86
1631902,211,68,63,80
8493214,214,48,85,81
4635815,208,42,85,81
6002245,198,64,72,62
4167310,217,84,62,71
1289440,250,78,74,98
5469679,268,88,103,77
3334703,201,66,92,43
2476101,187,94,15,78
5284751,229,73,93,63
4214483,257,74,85,98
9739162,234,62,105,67
2948280,241,88,87,66
5997782,275,83,86,106
9406123,281,110,98,73
7997123,206,77,63,66
7511783,207,75,76,56
3804639,295,117,97,81
3000123,187,83,33,71
1811129,242,76,106,60
8129213,218,54,71,93
8622557,246,80,68,98
4251378,193,53,63,77
1143361,220,80,59,81
5938492,197,32,98,67
9684066,235,65,52,118
8371522,221,81,88,52
8198050,181,44,33,104
7331793,257,80,98,79
7094335,161,42,73,46
3466698,214,68,80,66
1785172,263,87,103,73
9603455,259,110,85,64
8661264,170,67,43,60
9167971,156,37,84,35
2512755,198,66,73,59
2125339,189,47,72,70
7581826,160,45,36,79
5858499,276,104,89,83
7559720,227,94,104,29
3090494,201,69,66,66
9601871,191,71,47,73
6517254,238,74,107,57
5015466,255,112,76,67
6855918,191,77,56,58
6604635,200,63,70,67
1717797,180,57,64,59
1297460,188,64,75,49
4987000,150,40,49,61
5628047,237,83,69,85
9365686,233,71,101,61
1897453,181,58,51,72
4661069,161,75,35,51
8737487,221,90,79,52
9429103,232,41,88,103
7636064,192,36,79,77
9906430,232,111,82,39
7355386,259,137,37,85
7958452,209,68,90,51
2563714,267,85,81,101
3331984,245,72,75,98
6568604,237,68,69,100
7586402,212,63,73,76
8879070,208,69,61,78
1789854,165,61,51,53
7762654,163,37,38,88
5774183,224,107,70,47
6947002,243,87,97,59
3678052,243,90,78,75
3316943,178,78,56,44
1015566,164,63,38,63
7119383,232,90,68,74
2612650,238,79,114,45
6670992,184,52,66,66
8663188,166,36,71,59
7952280,251,42,113,96
9581665,284,70,124,90
9671307,209,73,85,51
5027184,222,87,55,80
8002683,136,26,64,46
7014143,249,63,104,82
1842638,259,63,72,124
9016466,204,74,65,65
5398115,202,52,77,73
2904760,233,80,54,99
5962106,199,74,45,80
9887218,197,56,49,92
9985786,239,85,98,56
9480001,238,84,82,72
9322611,213,56,79,78
2803840,214,71,70,73
3455452,150,80,25,45
2610755,209,90,47,72
7800305,183,56,69,58
4977968,197,63,72,62
4525963,179,49,48,82
4739792,277,110,99,68
7439056,164,45,68,51
9285678,243,86,69,88
7277193,170,35,59,76
4860892,204,58,46,100
4545088,212,64,71,77
7782637,272,68,78,126
3600590,231,100,61,70
4675730,252,85,66,101
1236798,215,118,55,42
6063685,178,72,28,78
2214421,220,43,103,74
1366792,229,79,78,72
1355755,179,42,58,79
4311736,185,65,54,66
9092084,244,91,93,60
3871966,213,73,59,81
6108146,200,43,62,95
6447252,233,70,82,81
1642342,241,88,62,91
6380786,267,61,92,114
7034989,218,55,80,83
8630932,238,79,79,80
9374179,201,64,78,59
3898801,272,87,70,115
3579885,233,86,80,67
4758995,144,33,60,51
4505001,214,77,84,53
3261792,222,91,46,85
7196766,255,62,107,86
1423177,182,62,29,91
4691391,170,32,64,74
7411605,199,65,78,56
8122726,153,63,14,76
1008898,218,85,79,54
2045176,249,76,58,115
2319427,252,70,93,89
7772670,274,71,105,98
9298666,185,66,58,61
7266611,256,81,82,93
7330343,235,90,81,64
6674813,224,80,82,62
7226981,182,38,60,84
2396604,165,33,75,57
8076334,163,53,68,42
8288059,155,41,60,54
8828735,296,87,92,117
6307010,215,83,73,59
6000279,179,57,60,62
8112374,235,76,79,80
4514668,261,94,77,90
5961817,233,59,90,84
9757612,180,75,58,47
3618373,233,42,91,100
8861969,259,91,70,98
1062914,243,59,80,104
5107474,164,63,49,52
2724021,242,77,107,58
1399924,240,111,36,93
1353937,188,72,63,53
6814297,268,98,98,72
2544777,231,97,86,48
7604154,237,70,90,77
3997796,211,92,54,65
9153144,272,79,115,78
6153459,196,66,69,61
6751107,204,51,81,72
6531276,224,55,63,106
3003233,237,51,120,66
4611958,272,94,113,65
1180824,228,71,82,75
2763737,200,103,31,66
1666257,255,79,81,95
2992550,189,90,50,49
9467762,237,65,83,89
1893641,172,62,68,42
1156294,193,68,51,74
7316838,250,88,64,98
8393360,223,66,61,96
5679247,257,93,60,104
7076099,205,79,58,68
1889285,195,33,87,75
3825420,233,112,57,64
8339481,295,102,85,108
1252306,205,75,44,86
4691236,239,90,82,67
2059599,229,72,77,80
4046246,241,100,79,62
9241918,212,93,62,57
4997297,284,78,113,93
1987574,199,82,70,47
7487607,192,46,64,82
7722250,195,59,83,53
2508646,199,43,77,79
4082125,198,75,55,68
5982508,296,111,108,77
7979462,213,80,65,68
7924402,200,63,73,64
7040240,253,83,81,89
1153242,226,93,80,53
4265142,257,82,101,74
2058786,219,81,84,54
6917462,228,69,62,97
1585600,208,72,67,69
8768381,251,98,50,103
3580166,270,108,59,103
3597158,205,49,95,61
8104218,210,68,74,68
2014816,175,85,48,42
7878632,180,63,59,58
1849258,226,67,72,87
7737847,262,72,94,96
5313830,234,78,73,83
8149005,146,48,52,46
6839586,284,81,109,94
5496457,267,104,87,76
3513624,211,67,72,72
2767316,234,72,73,89
2813018,181,77,64,40
9887705,189,63,48,78
9714928,199,107,60,32
6852010,183,48,66,69
3117231,262,85,96,81
5506275,200,69,63,68
9977399,237,68,76,93
4508284,265,98,80,87
8768556,200,71,57,72
8546730,178,42,87,49
5217449,201,47,77,77
1726024,289,86,125,78
2141742,290,85,87,118
7180356,205,45,84,76
9750652,273,96,103,74
2988884,203,82,53,68
3730368,144,52,60,32
6051035,237,64,89,84
9334821,184,56,72,56
1792431,224,69,77,78
5974685,230,88,64,78
9693545,260,71,98,91
3841894,185,55,61,69
9508798,252,81,98,73
6502784,210,38,92,80
9471889,264,75,84,105
4808680,117,42,21,54
7886181,201,70,86,45
1936857,230,82,81,67
6849801,262,61,107,94
3211700,195,55,54,86
1830916,166,6,85,75
7167140,232,69,116,47
6856129,186,53,65,68
6853585,263,71,118,74
3011532,244,91,70,83
2784224,158,65,28,65
7615217,263,126,66,71
4817829,188,45,64,79
2554784,260,81,87,92
7919984,211,76,90,45
7352958,249,96,78,75
9928892,227,78,85,64
1264064,246,98,41,107
7519511,189,63,99,27
8538286,224,83,85,56
9886660,286,83,113,90
4558583,197,80,40,77
2646984,243,74,65,104
3861591,227,71,92,64
8044464,253,90,79,84
8254575,217,76,90,51
9976472,244,77,66,101
5858450,225,87,51,87
6474212,180,94,55,31
3221368,220,68,85,67
3362856,212,79,47,86
6821568,213,77,86,50
5947713,192,64,66,62
2321889,283,104,78,101
6904642,203,91,39,73
6536218,259,82,93,84
8942547,275,96,74,105
3531927,199,79,51,69
7085153,233,89,65,79
2612335,228,90,82,56
8554643,267,108,76,83
5533645,202,49,65,88
9661552,217,93,66,58
6170776,189,51,94,44
3529095,205,51,75,79
8736046,263,97,84,82
9325192,188,64,87,37
8763139,285,104,107,74
7163716,222,95,93,34
1455595,172,48,69,55
5361656,153,57,50,46
5645580,210,59,75,76
3252674,208,79,62,67
6985204,208,76,73,59
6078601,222,45,74,103
2114511,271,85,92,94
7391073,262,107,66,89
7194912,196,73,62,61
6666194,221,90,88,43
9612483,206,66,70,70
9756672,215,57,50,108
5555236,178,60,89,29
5907101,213,31,91,91
7358255,235,111,58,66
9288999,232,106,68,58
8628063,209,70,95,44
2907850,239,84,85,70
7826104,292,88,98,106
2837772,251,95,109,47
4937698,190,29,73,88
2594011,216,91,60,65
8459633,274,123,86,65
2124794,140,49,53,38
2168611,231,92,60,79
9682986,210,79,50,81
3434662,163,37,61,65
8639332,233,66,56,111
4804513,146,28,70,48
7247904,244,62,93,89
7462643,209,84,52,73
2222314,220,72,83,65
9862962,221,70,89,62
1277597,220,61,71,88
8739061,243,96,74,73
9056845,207,106,67,34
2169468,245,81,43,121
2401507,223,74,76,73
1731278,274,112,92,70
3950278,208,81,60,67
8375082,235,87,73,75
7194015,184,46,80,58
6770414,257,75,82,100
1784730,278,92,106,80
1083291,274,109,74,91
7246803,217,71,86,60
3812525,177,57,53,67
9586759,162,44,55,63
1917205,170,41,87,42
9427622,245,58,75,112
7722691,273,124,101,48
9667679,207,85,61,61
5139792,214,64,73,77
9408102,251,47,95,109
9748405,273,98,94,81
2960824,185,73,40,72
9559783,245,55,78,112
8319034,261,83,92,86
4447951,163,82,52,29
2145630,169,72,41,56
1053503,241,95,88,58
4601984,144,50,70,24
5306815,161,57,30,74
4628977,185,64,60,61
5504331,204,41,83,80
7565906,233,87,55,91
4709554,225,71,78,76
3697109,216,58,44,114
8428510,249,88,92,69
7141787,226,70,99,57
4005450,222,62,93,67
9351727,271,127,45,99
5059913,222,75,86,61
6769437,253,100,73,80
4537925,230,83,97,50
2402387,190,94,50,46
6648739,305,111,72,122
4997411,204,90,48,66
9569840,244,98,57,89
9940199,227,57,80,90
7951617,259,71,81,107
7868408,232,86,93,53
9813898,321,95,114,112
4949624,192,75,60,57
5520147,235,84,86,65
2981711,224,51,86,87
8545635,285,112,84,89
5001495,210,73,60,77
5042638,246,70,86,90
2638936,171,54,56,61
4327595,230,62,90,78
9827105,273,71,98,104
4740033,214,45,83,86
3052292,219,88,70,61
2010001,237,96,46,95
7662368,248,80,91,77
4172825,262,113,64,85
1314868,302,80,112,110
7943354,220,86,76,58
1494218,203,97,62,44
3861149,285,93,103,89
8901794,246,103,49,94
1395095,210,85,46,79
2646081,262,102,75,85
6515571,249,63,111,75
9348269,170,36,58,76
8522798,236,108,85,43
2878157,286,116,75,95
8806226,226,73,110,43
1814280,254,86,76,92
7968064,274,86,90,98
5001195,240,76,86,78
9586624,159,36,56,67
2552591,229,65,80,84
8074584,285,92,94,99
5290854,262,62,93,107
5951925,223,90,80,53
3347140,215,54,74,87
8361726,272,70,89,113
9289426,236,94,70,72
1791236,254,113,73,68
5409037,190,89,62,39
8336640,238,88,77,73
3901875,224,62,69,93
1868409,243,58,87,98
8196691,249,89,70,90
3379262,196,77,41,78
3013117,238,81,65,92
7063152,236,78,80,78
3097040,233,89,92,52
5290871,204,67,65,72
9369728,221,57,86,78
8663588,197,72,51,74
1618083,229,104,92,33
6621086,227,46,86,95
6162816,219,55,86,78
2298071,268,79,71,118
7953695,171,62,77,32
7230036,231,59,90,82
7991886,217,103,34,80
9407438,214,39,89,86
8823578,208,55,78,75
9110421,216,101,65,50
1292678,238,113,38,87
7196199,216,66,58,92
5594211,229,83,85,61
9837706,240,119,66,55
2021436,211,60,98,53
8389136,163,57,92,14
7608189,248,79,96,73
8575030,215,71,73,71
3511715,247,87,89,71
8644520,214,90,77,47
4016131,289,96,94,99
8363423,241,91,78,72
4108268,220,56,55,109
3780034,240,78,69,93
6989846,238,91,86,61
8885033,206,47,102,57
7732021,264,72,113,79
4579801,207,80,69,58
6760537,218,93,45,80
7760792,213,57,76,80
8970733,190,63,53,74
2668907,242,50,102,90
3647689,249,94,58,97
1145830,217,32,112,73
6992176,195,62,59,74
9778746,233,76,84,73
6045702,234,84,71,79
7652695,258,94,80,84
6531544,273,90,96,87
9817271,220,80,66,74
6239817,225,100,84,41
3692345,283,88,101,94
5733712,197,77,75,45
9347659,227,53,79,95
5195924,255,88,102,65
5842016,174,43,55,76
6968237,223,84,74,65
5333596,185,30,57,98
8011234,191,32,84,75
4962709,211,80,66,65
8900456,205,84,74,47
8748233,206,61,52,93
3663280,259,68,93,98
3534559,167,62,66,39
3524316,268,104,81,83
6169184,255,116,58,81
1092359,196,55,46,95
1109599,229,69,96,64
6023750,216,81,26,109
3966897,259,53,115,91
3274470,236,88,81,67
3467036,223,69,88,66
7231044,257,61,105,91
1502114,242,74,85,83
3481699,213,78,53,82
9392521,164,23,65,76
1767440,206,82,73,51
6713981,263,74,87,102
3001425,245,92,81,72
8362873,222,91,29,102
1932147,181,63,60,58
3644683,229,92,47,90
2164868,261,79,88,94
5045420,230,91,63,76
6252146,242,87,46,109
3762354,232,32,102,98
3171073,248,66,80,102
3784594,206,45,113,48
7535237,223,63,70,90
3132124,230,53,87,90
2628885,155,58,50,47
2086434,241,65,73,103
7936154,199,73,47,79
7109141,200,90,60,50
1811664,213,44,68,101
2296593,198,88,63,47
6891688,156,31,68,57
6203437,195,60,36,99
8382363,200,91,60,49
8055160,183,41,73,69
8206563,189,63,56,70
9051571,262,89,91,82
6135977,226,94,58,74
1401908,248,87,80,81
3905750,195,83,42,70
3267765,293,128,61,104
2670091,251,79,76,96
9344528,237,71,92,74
3622305,193,87,37,69
5914472,184,48,66,70
5265352,230,76,49,105
9524525,132,36,58,38
2142718,240,88,67,85
6563177,211,58,59,94
3745015,214,92,70,52
2316403,182,49,69,64
2557223,251,98,79,74
8016541,238,97,72,69
2318148,252,92,67,93
1211143,215,78,74,63
7741532,216,67,93,56
7303332,228,114,41,73
8568143,243,107,72,64
6115399,230,63,84,83
9494272,252,70,90,92
3279399,158,49,60,49
8154186,157,57,25,75
9768591,202,94,69,39
5325980,220,50,105,65
2627884,259,99,67,93
9180822,290,67,136,87
7457358,176,82,30,64
3801392,180,32,96,52
2647743,234,97,55,82
4590192,244,92,90,62
1864904,233,62,74,97
3795541,235,62,91,82
4814588,239,66,94,79
7394827,205,65,47,93
5578324,257,77,81,99
8002863,247,113,73,61
3909873,230,110,49,71
2174353,263,70,116,77
3109313,190,76,83,31
9741255,160,62,57,41
6527108,220,60,54,106
7037283,184,55,71,58
2388978,171,62,60,49
8466177,193,60,40,93
1628315,250,100,98,52
9382873,242,87,74,81
8066289,197,47,75,75
4852964,255,103,60,92
4005409,234,89,74,71
6925472,194,53,65,76
2133034,210,48,93,69
5965701,215,64,72,79
1658827,230,64,88,78
6045835,212,82,88,42
4046728,207,72,38,97
1777703,242,70,88,84
2729318,227,96,68,63
9181689,230,78,78,74
1611694,206,69,74,63
6147284,192,53,87,52
9175355,233,60,70,103
3457251,171,35,37,99
2236131,183,45,77,61
1822695,234,70,65,99
1005485,240,66,83,91
9581814,134,53,11,70
8551228,206,73,112,21
6783220,197,52,77,68
3608319,211,96,74,41
2819202,229,52,111,66
6512286,257,84,112,61
3274023,228,62,81,85
1711114,242,53,99,90
6129050,253,92,87,74
9907229,219,76,54,89
3937420,239,109,53,77
7794909,202,76,48,78
3020901,233,95,62,76
4738548,229,85,75,69
2849277,244,85,56,103
1228925,280,105,104,71
7266197,206,29,100,77
5936037,249,65,90,94
9997420,281,109,95,77
9479399,309,126,90,93
3411881,273,95,102,76
6793694,286,93,84,109
9646097,246,81,84,81
1496682,197,62,87,48
5477763,141,51,34,56
4378294,276,75,84,117
6694890,226,21,104,101
5184806,207,57,58,92
4641476,195,74,77,44
6222957,247,89,41,117
9081442,192,56,75,61
8239125,245,87,84,74
2157126,235,65,114,56
8656991,216,49,116,51
2039313,259,100,71,88
3509708,263,102,72,89
5627899,169,58,67,44
8133238,238,67,93,78
2575766,233,64,82,87
8451062,166,66,45,55
3968164,225,78,83,64
4040298,239,60,89,90
7807793,219,107,44,68
1988776,191,64,56,71
4128134,215,76,67,72
5786576,236,102,79,55
7046703,260,87,65,108
8897793,237,91,60,86
2201850,223,73,72,78
9896783,203,65,63,75
7354097,228,90,62,76
4515567,184,49,55,80
4385751,237,97,88,52
7488688,233,79,104,50
7545036,284,107,86,91
8370755,177,74,49,54
7127513,262,77,101,84
6672300,161,64,40,57
3384108,320,94,137,89
9281859,212,57,85,70
4706759,236,104,57,75
9402934,195,44,95,56
8810585,149,60,57,32
3499148,253,92,84,77
1409524,160,60,45,55
2310230,261,89,87,85
5335722,165,65,57,43
9963745,270,91,64,115
6014738,198,73,83,42
8091678,273,96,78,99
7949228,225,84,77,64
7583571,199,59,67,73
3401978,259,62,119,78
3283363,192,38,54,100
1539756,229,69,82,78
3834239,235,104,87,44
4669039,197,84,49,64
4318608,195,50,71,74
1697342,277,109,74,94
8537574,253,92,61,100
2116598,239,93,77,69
4515142,207,122,71,14
6469860,273,90,96,87
3332177,205,64,58,83
9346156,218,53,99,66
9054801,264,90,76,98
8330684,175,47,48,80
3839709,244,58,97,89
5816021,259,50,134,75
4759211,199,79,55,65
2642913,221,77,67,77
5330573,286,90,73,123
2618545,227,75,69,83
2747312,223,77,102,44
9033200,233,86,60,87
4477143,274,76,88,110
2484542,233,77,75,81
4757591,261,106,80,75
6822277,263,87,115,61
1714908,248,68,90,90
5230875,212,89,67,56
5654109,247,77,95,75
9138004,233,40,90,103
4833102,188,77,39,72
6316045,185,74,50,61
8830525,265,112,71,82
9224432,281,67,104,110
2752409,199,73,55,71
2472296,201,80,78,43
1262045,164,60,66,38
9797238,150,43,23,84
4064495,272,91,99,82
7835367,213,89,53,71
2856571,195,72,72,51
7236466,220,77,53,90
5497007,181,70,45,66
6661556,203,66,60,77
2056035,227,62,68,97
4249706,232,52,95,85
3120715,263,70,98,95
8239487,264,77,107,80
6494058,233,56,80,97
2682091,211,56,64,91
4655044,218,89,64,65
6171854,244,69,77,98
3284473,187,78,74,35
7810812,263,80,75,108
2847171,262,97,45,120
6491670,204,68,64,72
5018360,239,69,88,82
7268646,204,62,35,107
8321203,193,87,38,68
4257813,180,57,76,47
4788907,233,98,78,57
3917487,199,75,85,39
3938930,238,82,89,67
4553195,292,116,90,86
7320014,130,59,13,58
3055005,161,53,75,33
8760375,204,68,58,78
4081554,233,93,87,53
5499660,242,57,86,99
3283719,128,43,19,66
1855518,162,59,61,42
6544620,259,120,75,64
5297298,230,101,56,73
5543524,199,74,38,87
2631667,240,80,64,96
4473961,230,81,102,47
3994735,248,84,69,95
