StudentID,TotalScore,Chinese,Math,English
5575238,240,107,76,57
6570020,212,59,71,82
7424026,186,53,64,69
3145273,229,78,96,55
2752411,223,6,122,95
5884597,314,108,123,83
8091579,292,91,114,87
6518757,262,100,44,118
6491245,210,100,46,64
1790124,253,79,88,86
3055201,221,60,82,79
7632323,171,42,56,73
7197559,226,87,65,74
3049286,169,43,73,53
2451340,246,69,84,93
4741496,230,85,75,70
9043655,220,77,79,64
5223120,270,81,85,104
6249620,218,112,63,43
8042368,205,54,72,79
9006174,180,33,66,81
3215448,281,87,81,113
9948071,167,66,32,69
1723872,274,83,92,99
2912370,172,40,46,86
6992682,218,89,81,48
9504320,250,80,90,80
4592107,234,85,82,67
6335745,221,83,81,57
9559945,259,71,81,107
1748090,256,119,62,75
9883058,231,78,66,87
9424430,171,70,63,38
2684468,198,67,44,87
5992458,220,45,95,80
2714984,236,95,94,47
3756253,241,88,60,93
8386677,224,60,113,51
8282676,233,47,59,127
2854201,278,73,114,91
5870406,230,105,52,73
1663494,251,99,97,55
2999616,295,98,89,108
6479651,222,65,98,59
9491717,239,87,54,98
3585356,239,88,58,93
8776428,272,94,94,84
1237555,205,71,63,71
4239438,200,93,44,63
6275212,237,100,75,62
8672400,226,89,55,82
9179815,257,67,69,121
2133920,197,79,59,59
3303068,243,77,71,95
7568026,253,82,67,104
6691446,275,76,103,96
3887067,215,73,68,74
4554593,160,46,70,44
8902033,223,77,58,88
3735779,205,83,59,63
1607133,178,70,60,48
5710293,229,82,80,67
6878278,227,72,81,74
3509113,249,57,108,84
8656605,271,90,95,86
9083690,197,80,72,45
2776805,170,53,41,76
3743476,193,88,67,38
8935922,154,65,23,66
5889948,249,79,87,83
4275656,223,101,84,38
2466716,180,44,68,68
1471547,154,52,40,62
5174891,216,74,76,66
5825776,228,61,79,88
7185663,261,62,115,84
8188510,220,42,82,96
4648143,208,44,66,98
9507130,218,94,44,80
6581947,213,58,85,70
8373704,189,73,55,61
4165941,251,106,59,86
9416405,278,104,98,76
2150270,237,81,66,90
5753620,225,94,57,74
4502458,239,65,61,113
5366894,237,85,79,73
2497200,144,35,32,77
1906582,231,96,58,77
2744811,192,71,59,62
1643620,235,51,66,118
3802971,255,134,70,51
5751767,225,83,77,65
5292814,250,67,122,61
4922554,157,67,26,64
4851425,249,110,55,84
7048035,232,89,61,82
3890257,241,74,82,85
8393882,219,55,87,77
6199824,241,113,45,83
3309845,242,69,69,104
9575792,280,95,79,106
7164609,290,65,77,148
2573466,283,91,81,111
5134024,214,94,43,77
1133007,198,64,82,52
5482858,213,55,68,90
2121156,211,86,75,50
6830720,243,72,79,92
7277746,183,91,42,50
4884176,190,47,67,76
6607967,167,38,79,50
6592552,240,96,64,80
3290125,218,64,48,106
8578660,303,101,109,93
6817806,256,103,73,80
1945289,196,68,80,48
4411899,241,54,105,82
5039422,174,72,49,53
6013540,248,71,75,102
1552876,199,83,42,74
7039174,205,50,71,84
7188695,158,53,51,54
6497897,282,94,83,105
6587578,211,89,91,31
5995379,279,80,104,95
8268387,232,55,103,74
2966247,247,87,81,79
6251039,234,80,75,79
8791490,197,57,73,67
3176292,239,70,86,83
4895767,169,69,51,49
5070424,252,102,87,63
7166282,185,46,74,65
2917614,229,60,87,82
4744935,200,104,73,23
2114206,216,67,76,73
7559001,194,66,81,47
3156960,254,49,62,143
3557768,227,68,77,82
1633723,247,90,92,65
6154356,157,50,74,33
6832759,149,77,16,56
6987668,218,68,79,71
4897364,320,104,101,115
7987231,216,80,69,67
5004933,200,77,55,68
1489976,200,63,50,87
6705280,232,49,100,83
4875044,234,110,67,57
4321917,240,102,71,67
5088693,237,70,99,68
5593223,204,53,65,86
8769208,232,82,93,57
2624095,219,37,101,81
2602114,219,52,93,74
5422243,212,54,85,73
9690577,259,110,57,92
3694256,207,70,61,76
4867654,241,112,76,53
6261207,219,67,56,96
1987967,225,111,71,43
3515360,245,98,41,106
3230902,243,99,74,70
4361232,271,92,80,99
1323177,257,86,92,79
3679648,130,16,46,68
8360018,247,76,62,109
3886982,228,70,81,77
3707295,224,50,98,76
1339276,262,118,52,92
6775565,191,72,35,84
1418581,232,101,49,82
9344547,201,47,83,71
6500124,243,67,67,109
5068013,235,71,88,76
2079362,166,63,46,57
9090076,191,68,53,70
7925764,183,57,73,53
7723835,167,48,7,112
9278628,251,100,80,71
7623151,226,59,79,88
6848313,217,86,78,53
4891864,217,73,66,78
7731878,209,64,59,86
8786753,171,57,43,71
9588645,212,74,78,60
1688115,258,75,96,87
7016833,222,73,86,63
9102809,217,46,85,86
7919755,241,47,78,116
9586731,199,72,61,66
5393784,156,57,55,44
8256667,234,78,79,77
2431780,281,77,80,124
9310686,190,66,74,50
1867729,258,110,107,41
9550587,270,101,66,103
9075645,237,103,32,102
8963010,210,94,63,53
6094077,217,65,59,93
2820956,250,85,89,76
7610119,241,59,100,82
8110899,274,105,85,84
1904777,235,89,62,84
1249001,215,73,52,90
9130782,216,60,71,85
8341823,251,87,91,73
6130658,214,43,69,102
1670606,218,80,58,80
3775691,253,89,55,109
5072975,237,51,80,106
3719690,267,87,101,79
9545178,220,79,83,58
2640574,228,109,58,61
6215182,126,52,29,45
2362490,268,89,62,117
2290727,213,51,62,100
1162599,299,105,107,87
2725553,224,92,63,69
7770074,222,67,81,74
6592591,223,91,42,90
5874288,216,84,76,56
5063399,199,75,70,54
1889916,231,42,121,68
3785987,251,65,77,109
1091295,227,59,101,67
2840933,305,84,95,126
6204481,265,65,121,79
7410310,205,75,85,45
8156306,217,83,61,73
2033628,213,66,75,72
8083650,216,101,56,59
9051455,195,86,61,48
4812083,212,87,62,63
9101272,293,111,113,69
9389374,244,83,85,76
9188586,253,69,89,95
3642567,206,74,62,70
1904945,174,38,63,73
6548005,214,43,62,109
6961913,259,53,100,106
6671565,261,48,116,97
2188744,254,89,76,89
5340134,197,62,63,72
8628605,255,81,91,83
7913761,261,77,92,92
1795545,279,95,85,99
8429080,316,87,123,106
9476114,189,71,53,65
1222043,199,60,59,80
2543664,205,42,84,79
7483416,176,64,37,75
3725692,226,96,68,62
5201388,203,87,51,65
8526700,228,59,87,82
3743230,279,117,91,71
7393558,239,67,88,84
5210949,136,39,43,54
8491611,240,87,88,65
5441562,182,58,40,84
7305794,212,40,119,53
3278280,195,59,53,83
6713896,221,75,52,94
5721140,177,71,51,55
2213439,258,83,73,102
8807679,198,77,35,86
5217840,225,93,70,62
2465357,217,79,53,85
7957424,168,42,69,57
9083754,207,73,82,52
4959992,241,74,78,89
5134784,283,98,89,96
6946107,194,98,59,37
6877698,155,52,31,72
1009269,246,73,73,100
9048263,226,94,74,58
9480604,214,73,91,50
6045969,276,118,92,66
2144660,238,87,93,58
4361279,254,75,79,100
2938627,220,90,68,62
8302853,228,85,57,86
6833260,220,72,59,89
2185445,170,80,51,39
6165123,187,66,51,70
5620775,247,88,62,97
2368478,209,68,58,83
6756129,223,67,87,69
8184018,244,86,75,83
8674940,228,89,55,84
3730385,222,78,67,77
3671454,189,71,50,68
8258487,169,54,61,54
3427900,236,55,80,101
9522877,261,104,53,104
2762101,274,114,74,86
4058183,245,103,88,54
4317143,266,86,85,95
4331655,208,88,55,65
4560890,154,31,50,73
3346190,236,75,68,93
5970829,275,105,66,104
5886636,206,30,92,84
8623956,267,73,98,96
7009353,189,71,84,34
1376697,260,92,90,78
7984717,266,71,91,104
2763734,259,77,67,115
6259853,231,77,85,69
9920922,181,51,73,57
1475904,219,75,90,54
7509598,252,54,89,109
1875196,164,43,65,56
1003324,271,71,105,95
6637406,230,100,74,56
9729651,221,107,69,45
4680432,222,74,74,74
1688767,254,48,122,84
6856098,287,83,107,97
3721156,219,71,78,70
2908122,179,47,60,72
8719852,196,56,95,45
1233670,245,80,65,100
6263643,261,100,110,51
8911475,207,64,48,95
5418734,147,40,65,42
4148824,171,42,40,89
9867937,192,83,38,71
1793405,179,45,46,88
5684742,219,86,63,70
6948759,212,89,60,63
7161475,255,86,90,79
7964163,275,98,107,70
1145926,195,72,68,55
5318638,157,46,36,75
6663996,220,67,80,73
4946944,244,73,82,89
9425462,193,57,74,62
3303993,249,59,112,78
8200519,242,75,93,74
9872388,214,95,88,31
8997110,242,98,42,102
5318298,219,78,72,69
7329143,197,85,52,60
6392941,246,84,86,76
8872437,248,94,88,66
8349260,189,49,69,71
5391637,224,92,77,55
4122277,178,61,51,66
6668457,249,83,83,83
3780574,234,74,89,71
5242806,249,88,66,95
5951788,232,87,92,53
2179565,269,85,90,94
2221874,223,111,39,73
7743833,247,104,60,83
5603172,190,73,43,74
7720019,201,40,77,84
5473635,179,58,55,66
4057545,178,40,63,75
6897044,233,76,70,87
9198733,179,76,59,44
2300616,233,93,50,90
8355740,254,88,98,68
9649782,227,81,51,95
3005509,235,85,82,68
4597837,225,50,84,91
6647086,257,76,96,85
2017746,210,86,73,51
1483404,210,70,57,83
1338141,194,71,65,58
3265711,260,68,119,73
2979115,255,76,76,103
7674469,186,75,33,78
9797668,177,50,92,35
3979606,193,81,74,38
3403310,194,79,52,63
4785052,229,90,82,57
6814052,239,64,91,84
9095831,184,60,84,40
7684917,144,22,50,72
9637231,232,80,54,98
3033916,300,97,90,113
4064806,202,65,59,78
7993854,148,72,0,76
4487376,204,63,76,65
8916596,285,103,91,91
5936501,206,61,77,68
3615629,282,107,89,86
1525953,208,68,78,62
6629784,249,71,111,67
3543669,195,66,55,74
4528607,195,60,84,51
2636049,247,75,85,87
1884814,193,55,74,64
9385998,229,64,71,94
5033652,215,65,87,63
2944798,204,72,71,61
5000554,213,60,95,58
6790032,214,59,81,74
4784147,218,110,89,19
8275880,241,65,70,106
6020498,225,75,74,76
8320191,226,83,57,86
3749778,253,80,84,89
9283662,230,68,84,78
4986818,256,59,97,100
2779191,249,73,79,97
8631812,269,77,92,100
8472016,205,53,88,64
7123508,261,70,100,91
6338066,203,80,61,62
7995736,211,43,86,82
6086669,199,46,96,57
7075882,298,68,114,116
6302562,234,92,84,58
2284355,274,91,93,90
3159831,184,35,79,70
8869245,202,85,41,76
9539488,241,61,99,81
8359790,253,96,66,91
9613723,253,84,73,96
2656891,198,97,46,55
8160770,222,62,116,44
8091968,190,65,46,79
8863441,200,53,78,69
1184214,162,46,68,48
7057735,251,106,78,67
9691925,268,96,98,74
1586547,227,80,78,69
4186847,304,101,100,103
7861721,228,77,101,50
7644792,308,115,80,113
9274730,276,78,96,102
9354524,220,107,71,42
4587903,211,65,46,100
5430142,242,68,87,87
2500286,197,82,70,45
4528103,223,86,57,80
5891317,213,80,80,53
3003097,226,74,74,78
9232991,213,76,68,69
6039595,287,95,91,101
1212725,185,51,58,76
5469233,176,68,54,54
4933529,170,75,30,65
9649019,280,108,115,57
9318480,228,67,69,92
8137104,135,46,34,55
9145123,222,70,70,82
6156937,329,127,106,96
5564451,198,104,32,62
1668861,286,76,115,95
1618640,195,78,61,56
6913382,214,77,76,61
8927857,153,75,42,36
8608231,186,80,30,76
3046367,243,71,86,86
7680692,186,73,52,61
7052056,231,55,68,108
2138076,169,79,45,45
8902923,237,41,100,96
7324041,216,85,72,59
8187558,229,95,78,56
7033648,261,83,88,90
6671999,274,126,55,93
9631671,251,95,96,60
7440578,208,63,70,75
2066378,206,49,104,53
9925936,251,76,93,82
3129789,224,79,52,93
9740020,227,77,73,77
3808265,185,60,57,68
6822537,189,58,80,51
7869734,244,67,78,99
8347774,215,66,61,88
6310456,245,98,63,84
9103883,198,49,104,45
5948528,196,78,57,61
8416371,255,73,106,76
6839726,231,86,61,84
3271433,192,64,63,65
6582769,288,102,99,87
2482659,195,80,63,52
6924099,195,18,92,85
1205673,267,87,70,110
1553693,222,60,82,80
4624243,238,65,89,84
8417129,213,79,62,72
3377062,236,79,93,64
9105531,275,79,95,101
9057945,239,90,74,75
1045541,271,88,96,87
2129587,220,83,55,82
8379519,174,57,80,37
6182578,174,52,91,31
8320452,205,88,61,56
3418047,196,51,75,70
9633275,241,79,93,69
7305619,244,68,97,79
6424155,206,80,52,74
1085997,244,77,94,73
6419697,242,89,78,75
8913964,340,133,106,101
6044652,234,64,98,72
5753020,202,64,79,59
3648669,267,77,90,100
4290564,215,105,40,70
1648244,219,28,84,107
4191842,223,67,68,88
3371130,198,72,85,41
1530990,190,69,76,45
2406657,178,50,94,34
2427694,216,77,30,109
6934719,248,48,96,104
3371153,234,58,120,56
9776922,177,61,25,91
9788772,251,71,74,106
3948065,189,78,57,54
3906970,163,60,61,42
2766519,197,65,82,50
9801536,203,72,83,48
7759344,225,86,72,67
4573412,156,78,61,17
3548641,251,93,91,67
7604358,199,45,79,75
5761554,206,73,52,81
8102551,264,93,69,102
4130845,242,108,68,66
7822117,227,90,60,77
3978582,258,91,83,84
5260838,244,69,92,83
4033508,205,25,83,97
5486583,198,51,77,70
5256186,173,47,37,89
3395098,234,52,79,103
1394187,241,93,84,64
7111934,263,108,62,93
9561924,142,49,60,33
8729058,222,54,72,96
6574773,278,93,79,106
6494288,217,65,93,59
7866877,214,74,65,75
6753560,152,36,49,67
1230022,243,50,85,108
3947914,233,65,106,62
6678016,232,64,80,88
6551122,251,81,80,90
7601961,243,97,75,71
3701177,239,82,88,69
6509136,235,66,102,67
1068739,203,61,72,70
5180714,261,107,75,79
4076770,259,94,79,86
2570609,276,108,71,97
2874878,175,65,45,65
9354118,245,83,76,86
7910161,216,68,78,70
7779089,224,36,68,120
4113082,219,94,51,74
8305764,207,62,75,70
3444725,261,125,76,60
7093352,251,104,81,66
6506538,221,78,73,70
4704807,237,77,83,77
9728637,205,36,78,91
8592679,182,56,47,79
1664327,225,69,91,65
1990339,254,79,82,93
3214688,264,105,105,54
8499846,189,63,66,60
5094319,205,54,90,61
4883827,198,68,66,64
8373811,258,65,99,94
1624851,182,81,20,81
7678770,216,60,92,64
1159231,231,95,42,94
4403144,186,51,45,90
4391620,192,45,58,89
8394350,234,74,54,106
9012918,200,66,85,49
9110067,253,82,81,90
6425413,254,69,84,101
4594780,231,69,87,75
6370601,215,52,82,81
3618129,237,92,71,74
7190941,218,74,92,52
5417964,147,8,81,58
9783329,256,91,62,103
4730565,221,48,84,89
3025003,229,67,88,74
4760204,240,92,84,64
1840708,231,82,74,75
9266542,264,95,103,66
9968934,217,79,33,105
3804518,247,101,55,91
9007169,261,70,72,119
1500911,248,85,78,85
6243010,208,82,44,82
8363821,254,90,106,58
7566040,234,108,70,56
8955731,217,83,89,45
4489304,290,117,83,90
9356260,244,90,78,76
6923762,245,87,59,99
9729492,262,65,95,102
1816735,283,93,101,89
4175004,231,51,94,86
7871215,229,79,68,82
6728789,211,62,62,87
1977884,275,68,83,124
2679813,242,67,68,107
7288985,272,80,117,75
5501387,188,55,36,97
9332565,232,80,76,76
7336614,228,51,99,78
9838264,222,109,56,57
6107847,233,88,94,51
5253950,282,109,85,88
9513042,256,73,88,95
6583330,211,109,44,58
9723782,183,85,44,54
